21.125, 31.45, 1
28.525, 32.9, 1
28.275, 37.1, 1
29.325, 38.3, 1
28.225, 42.3, 1
33.725, 43.65, 1
38.075, 38.2, 1
41.675, 41, 1
38.775, 46.3, 1
39.025, 44.9, 1
37.475, 42.45, 1
41.875, 39.4, 1
44.375, 40.85, 1
44.775, 32.1, 1
43.675, 21.4, 1
45.775, 16, 1
46.775, 10.75, 1
44.975, 10.55, 1
24.825, 24.4, 1
20.925, 24.1, 1
20.575, 21.85, 1
26.975, 18.65, 1
28.125, 19.15, 1
27.525, 23.9, 1
24.325, 27.4, 1
20.975, 29.85, 1
15.425, 32.5, 1
18.975, 33.1, 1
24.575, 32.95, 1
33.125, 29.55, 1
40.475, 18.75, 1
40.025, 13.3, 1
36.175, 10, 1
32.975, 8.3, 1
28.125, 11.3, 1
28.675, 15.95, 1
33.425, 12.2, 1
32.375, 8.35, 1
38.675, 5.15, 1
38.875, 7.75, 1
31.175, 13.2, 1
35.325, 7, 1
34.725, 8.9, 1
